label,model,generation,modification,year,mileage,condition,doors_num,body,engine,transmission,color,drive,wheel,package,price,restyling
Ford,Focus,III,105,2013.0,78000.0,не битый,4.0,седан,бензин,механика,синий,передний,левый,Ambiente,475000,Нет
Ford,Focus,II,100,2008.0,165000.0,не битый,4.0,седан,бензин,механика,серебряный,передний,левый,Base,320000,Да
Ford,Focus,III,150,2013.0,152000.0,не битый,5.0,хетчбэк,бензин,робот,белый,передний,левый,Titanium,465000,Нет
Ford,Transit,VII,155,2012.0,600000.0,не битый,5.0,микроавтобус,дизель,механика,белый,задний,левый,Base,390000,Нет
Ford,Mondeo,V,149,2015.0,81000.0,не битый,4.0,седан,бензин,автомат,белый,передний,правый,Titanium,950000,Нет
Ford,Focus ST,II,225,2008.0,120000.0,не битый,3.0,хетчбэк,бензин,механика,красный,передний,левый,Base,555000,Да
Ford,Focus,I,111,2001.0,120000.0,не битый,4.0,седан,бензин,автомат,серебряный,передний,левый,Base,125000,Нет
Ford,Focus,III,105,2012.0,125000.0,не битый,5.0,универсал,бензин,механика,чёрный,передний,левый,Base,470000,Нет
Ford,Explorer,V,249,2015.0,97000.0,не битый,5.0,внедорожник,бензин,автомат,чёрный,полный,левый,LE,1795000,Нет
Ford,Kuga,II,150,2016.0,70400.0,не битый,5.0,внедорожник,бензин,автомат,чёрный,полный,левый,Titanium Plus,999000,Да
Ford,Kuga,I,200,2011.0,174000.0,не битый,5.0,внедорожник,бензин,автомат,чёрный,полный,левый,Titanium,530000,Нет
Ford,Focus,II,100,2006.0,200000.0,не битый,4.0,седан,бензин,автомат,серебряный,передний,левый,Comfort,220000,Нет
Ford,Focus,III,125,2013.0,83000.0,не битый,5.0,хетчбэк,бензин,робот,серый,передний,левый,Base,590000,Нет
Ford,Focus,II,145,2007.0,173400.0,не битый,3.0,хетчбэк,бензин,автомат,чёрный,передний,левый,Ghia,319999,Нет
Ford,Focus,II,100,2008.0,176000.0,не битый,5.0,хетчбэк,бензин,автомат,серебряный,передний,левый,Comfort,285000,Да
Ford,Fiesta,Mk5,80,2006.0,198000.0,не битый,5.0,хетчбэк,бензин,механика,синий,передний,левый,Comfort,185000,Нет
Ford,Focus,II,125,2006.0,176000.0,не битый,5.0,хетчбэк,бензин,механика,синий,передний,левый,Comfort,260000,Нет
Ford,Maverick,I,124,1996.0,300000.0,не битый,5.0,внедорожник,бензин,механика,красный,полный,левый,Base,90000,Нет
